Date,Open,High,Low,Close,Adj Close,Volume,Return
1988-06-21,268.950012,271.670013,267.519989,271.670013,271.670013,155060000,0.010151004
1988-06-22,271.690002,276.880005,271.670013,275.660004,275.660004,217510000,0.014686903
1988-06-23,275.619995,275.890015,274.26001,274.820007,274.820007,185770000,-0.003047221
1988-06-24,274.809998,275.190002,273.529999,273.779999,273.779999,179880000,-0.003784324
1988-06-27,273.779999,273.790009,268.850006,269.059998,269.059998,264410000,-0.017240124
1988-06-28,269.070007,272.799988,269.059998,272.309998,272.309998,152370000,0.01207909
1988-06-29,272.320007,273.01001,269.48999,270.980011,270.980011,159590000,-0.004884092
1988-06-30,271,273.51001,270.970001,273.5,273.5,227410000,0.009299538
1988-07-01,273.5,273.799988,270.779999,271.779999,271.779999,238330000,-0.006288852
1988-07-05,271.779999,275.809998,270.51001,275.809998,275.809998,171790000,0.014828166
1988-07-06,275.799988,276.359985,269.920013,272.019989,272.019989,189630000,-0.013741376
1988-07-07,272,272.049988,269.309998,271.779999,271.779999,156100000,-0.000882251
1988-07-08,271.76001,272.309998,269.859985,270.019989,270.019989,136070000,-0.006475863
1988-07-11,270.029999,271.640015,270.019989,270.549988,270.549988,123300000,0.001962814
1988-07-12,270.540009,270.700012,266.959991,267.850006,267.850006,161650000,-0.009979605
1988-07-13,267.869995,269.459991,266.119995,269.320007,269.320007,218930000,0.00548815
1988-07-14,269.329987,270.690002,268.579987,270.26001,270.26001,172410000,0.003490283
1988-07-15,270.230011,272.059998,269.529999,272.049988,272.049988,199710000,0.00662317
1988-07-18,271.98999,272.049988,268.660004,270.51001,270.51001,156210000,-0.005660644
1988-07-19,270.48999,271.209991,267.01001,268.470001,268.470001,144110000,-0.007541344
1988-07-20,268.519989,270.23999,268.470001,270,270,151990000,0.005698957
1988-07-21,269.98999,270,266.660004,266.660004,266.660004,149460000,-0.012370356
1988-07-22,266.649994,266.660004,263.290009,263.5,263.5,148880000,-0.011850311
1988-07-25,263.48999,265.170013,263.029999,264.679993,264.679993,215140000,0.004478152
1988-07-26,264.700012,266.089996,264.320007,265.190002,265.190002,121960000,0.001926889
1988-07-27,265.179993,265.829987,262.480011,262.5,262.5,135890000,-0.010143678
1988-07-28,262.519989,266.549988,262.5,266.019989,266.019989,154570000,0.013409482
1988-07-29,266.040009,272.019989,266.019989,272.019989,272.019989,192340000,0.022554696
1988-08-01,272.029999,272.799988,271.209991,272.209991,272.209991,138170000,0.000698485
1988-08-02,272.190002,273.679993,270.369995,272.059998,272.059998,166660000,-0.000551019
1988-08-03,272.029999,273.420013,271.149994,272.980011,272.980011,203590000,0.003381655
1988-08-04,273,274.200012,271.769989,271.929993,271.929993,157240000,-0.003846501
1988-08-05,271.700012,271.929993,270.079987,271.149994,271.149994,113400000,-0.002868382
1988-08-08,271.130005,272.470001,269.929993,269.980011,269.980011,148800000,-0.004314892
1988-08-09,270,270.200012,265.059998,266.48999,266.48999,200710000,-0.012926961
1988-08-10,266.429993,266.48999,261.029999,261.899994,261.899994,200950000,-0.017223896
1988-08-11,261.920013,262.769989,260.339996,262.75,262.75,173000000,0.003245537
1988-08-12,262.700012,262.940002,261.369995,262.549988,262.549988,176960000,-0.000761225
1988-08-15,262.48999,262.549988,258.679993,258.690002,258.690002,128560000,-0.014701909
1988-08-16,258.679993,262.609985,257.5,260.559998,260.559998,162790000,0.007228714
1988-08-17,260.570007,261.839996,259.329987,260.769989,260.769989,169500000,0.000805922
1988-08-18,260.76001,262.76001,260.75,261.029999,261.029999,139820000,0.000997086
1988-08-19,261.049988,262.269989,260.230011,260.23999,260.23999,122370000,-0.003026507
1988-08-22,260.23999,260.709991,256.940002,256.980011,256.980011,122250000,-0.012526818
1988-08-23,256.98999,257.859985,256.529999,257.089996,257.089996,119540000,0.00042799
1988-08-24,257.160004,261.130005,257.089996,261.130005,261.130005,127800000,0.015714377
1988-08-25,261.100006,261.130005,257.559998,259.179993,259.179993,127640000,-0.007467591
1988-08-26,259.179993,260.149994,258.869995,259.679993,259.679993,89240000,0.001929161
1988-08-29,259.679993,262.559998,259.679993,262.329987,262.329987,99280000,0.010204845
1988-08-30,262.329987,263.179993,261.529999,262.51001,262.51001,108720000,0.000686246
1988-08-31,262.51001,263.799988,261.209991,261.519989,261.519989,130480000,-0.003771365
1988-09-01,261.519989,261.519989,256.980011,258.350006,258.350006,144090000,-0.012121379
1988-09-02,258.350006,264.899994,258.350006,264.480011,264.480011,159840000,0.02372752
1988-09-06,264.420013,265.940002,264.399994,265.589996,265.589996,122250000,0.004196858
1988-09-07,265.619995,266.980011,264.929993,265.869995,265.869995,139590000,0.001054253
1988-09-08,265.869995,266.540009,264.880005,265.880005,265.880005,149380000,3.765E-05
1988-09-09,265.880005,268.26001,263.660004,266.839996,266.839996,141540000,0.003610618
1988-09-12,266.850006,267.640015,266.220001,266.470001,266.470001,114880000,-0.00138658
1988-09-13,266.450012,267.429993,265.220001,267.429993,267.429993,162490000,0.003602627
1988-09-14,267.5,269.470001,267.410004,269.309998,269.309998,177220000,0.007029896
1988-09-15,269.299988,269.779999,268.029999,268.130005,268.130005,161210000,-0.004381542
1988-09-16,268.130005,270.809998,267.329987,270.649994,270.649994,211110000,0.009398385
1988-09-19,270.640015,270.649994,267.410004,268.820007,268.820007,135770000,-0.006761452
1988-09-20,268.829987,270.070007,268.5,269.730011,269.730011,142220000,0.00338518
1988-09-21,269.76001,270.640015,269.480011,270.160004,270.160004,127400000,0.001594161
1988-09-22,270.190002,270.579987,268.26001,269.179993,269.179993,150670000,-0.003627521
1988-09-23,269.160004,270.309998,268.279999,269.76001,269.76001,145100000,0.002154755
1988-09-26,269.769989,269.799988,268.609985,268.880005,268.880005,116420000,-0.003262177
1988-09-27,268.890015,269.359985,268.01001,268.26001,268.26001,113010000,-0.002305843
1988-09-28,268.220001,269.079987,267.769989,269.079987,269.079987,113720000,0.00305665
1988-09-29,269.089996,273.019989,269.079987,272.589996,272.589996,155790000,0.013044482
1988-09-30,272.549988,274.869995,271.660004,271.910004,271.910004,175750000,-0.00249456
1988-10-03,271.890015,271.910004,268.839996,271.380005,271.380005,130380000,-0.001949171
1988-10-04,271.369995,271.790009,270.339996,270.619995,270.619995,157760000,-0.002800538
1988-10-05,270.630005,272.450012,270.079987,271.859985,271.859985,175130000,0.004582034
1988-10-06,271.869995,272.390015,271.299988,272.390015,272.390015,153570000,0.001949643
1988-10-07,272.380005,278.070007,272.369995,278.070007,278.070007,216390000,0.020852424
1988-10-10,278.059998,278.690002,277.100006,278.23999,278.23999,124660000,0.000611296
1988-10-11,278.149994,278.23999,276.329987,277.929993,277.929993,140900000,-0.001114135
1988-10-12,277.910004,277.929993,273.049988,273.980011,273.980011,154840000,-0.014212147
1988-10-13,273.950012,275.829987,273.390015,275.220001,275.220001,154530000,0.004525841
1988-10-14,275.269989,277.01001,274.079987,275.5,275.5,160240000,0.001017364
1988-10-17,275.480011,276.649994,275.01001,276.410004,276.410004,119290000,0.0033031
1988-10-18,276.429993,279.390015,276.410004,279.380005,279.380005,162500000,0.010744911
1988-10-19,279.399994,280.529999,274.410004,276.970001,276.970001,186350000,-0.008626258
1988-10-20,276.970001,282.880005,276.929993,282.880005,282.880005,189580000,0.021338065
1988-10-21,282.880005,283.660004,281.160004,283.660004,283.660004,195410000,0.002757349
1988-10-24,283.630005,283.950012,282.279999,282.279999,282.279999,170590000,-0.004864997
1988-10-25,282.279999,282.839996,281.869995,282.380005,282.380005,155190000,0.000354279
1988-10-26,282.369995,282.519989,280.540009,281.380005,281.380005,181550000,-0.003541327
1988-10-27,281.350006,281.380005,276,277.279999,277.279999,196540000,-0.014571064
1988-10-28,277.290009,279.480011,277.279999,278.529999,278.529999,146300000,0.004508078
1988-10-31,278.540009,279.390015,277.140015,278.970001,278.970001,143460000,0.001579729
1988-11-01,278.970001,279.570007,278.01001,279.059998,279.059998,151250000,0.000322605
1988-11-02,279.070007,279.450012,277.079987,279.059998,279.059998,161300000,0
1988-11-03,279.040009,280.369995,279.040009,279.200012,279.200012,152980000,0.000501734
1988-11-04,279.109985,279.200012,276.309998,276.309998,276.309998,143580000,-0.010351053
1988-11-07,276.299988,276.309998,273.619995,273.929993,273.929993,133870000,-0.008613532
1988-11-08,273.950012,275.799988,273.929993,275.149994,275.149994,141660000,0.004453696
1988-11-09,275.140015,275.149994,272.149994,273.329987,273.329987,153140000,-0.006614599
1988-11-10,273.320007,274.369995,272.980011,273.690002,273.690002,128920000,0.001317144
1988-11-11,273.649994,273.690002,267.920013,267.920013,267.920013,135500000,-0.021082206
1988-11-14,267.929993,269.25,266.790009,267.720001,267.720001,142900000,-0.000746536
1988-11-15,267.730011,268.75,267.720001,268.339996,268.339996,115170000,0.002315834
1988-11-16,268.410004,268.410004,262.850006,263.820007,263.820007,161710000,-0.016844261
1988-11-17,264.609985,265.630005,263.450012,264.600006,264.600006,141280000,0.002956557
1988-11-18,264.600006,266.619995,264.600006,266.470001,266.470001,119320000,0.007067252
1988-11-21,266.350006,266.470001,263.410004,266.220001,266.220001,120430000,-0.000938192
1988-11-22,266.190002,267.850006,265.420013,267.209991,267.209991,127000000,0.003718691
1988-11-23,267.220001,269.559998,267.209991,269,269,112010000,0.006698885
1988-11-25,268.98999,269,266.470001,267.230011,267.230011,72090000,-0.006579885
1988-11-28,267.220001,268.980011,266.970001,268.640015,268.640015,123480000,0.005276368
1988-11-29,268.600006,271.309998,268.130005,270.910004,270.910004,127420000,0.008449929
1988-11-30,270.910004,274.359985,270.899994,273.700012,273.700012,157810000,0.010298653
1988-12-01,273.679993,273.700012,272.269989,272.48999,272.48999,129380000,-0.004420979
1988-12-02,272.48999,272.48999,270.470001,271.809998,271.809998,124610000,-0.002495475
1988-12-05,274.929993,275.619995,271.809998,274.929993,274.929993,144660000,0.011478588
1988-12-06,274.929993,277.890015,274.619995,277.589996,277.589996,158340000,0.009675201
1988-12-07,277.589996,279.01001,277.339996,278.130005,278.130005,148360000,0.001945347
1988-12-08,278.130005,278.130005,276.549988,276.589996,276.589996,124150000,-0.005537011
1988-12-09,276.570007,277.820007,276.339996,277.029999,277.029999,133770000,0.001590813
1988-12-12,277.029999,278.820007,276.519989,276.519989,276.519989,124160000,-0.001840992
1988-12-13,276.519989,276.519989,274.579987,276.309998,276.309998,132340000,-0.000759406
1988-12-14,276.309998,276.309998,274.579987,275.309998,275.309998,132350000,-0.003619123
1988-12-15,275.320007,275.619995,274.01001,274.279999,274.279999,136820000,-0.003741234
1988-12-16,274.279999,276.290009,274.279999,276.290009,276.290009,196480000,0.007328314
1988-12-19,276.290009,279.309998,275.609985,278.910004,278.910004,162250000,0.009482771
1988-12-20,278.910004,280.450012,277.470001,277.470001,277.470001,161090000,-0.005162966
1988-12-21,277.470001,277.829987,276.299988,277.380005,277.380005,147250000,-0.000324345
1988-12-22,277.380005,277.890015,276.859985,276.869995,276.869995,150510000,-0.001838669
1988-12-23,276.869995,277.98999,276.869995,277.869995,277.869995,81760000,0.003611803
1988-12-27,277.869995,278.089996,276.73999,276.829987,276.829987,87490000,-0.003742786
1988-12-28,276.829987,277.549988,276.170013,277.079987,277.079987,110630000,0.000903081
1988-12-29,277.079987,279.420013,277.079987,279.399994,279.399994,131290000,0.008373059
1988-12-30,279.390015,279.779999,277.720001,277.720001,277.720001,127210000,-0.00601286
1989-01-03,277.720001,277.720001,273.809998,275.309998,275.309998,128500000,-0.008677816
1989-01-04,275.309998,279.75,275.309998,279.429993,279.429993,149700000,0.014964931
1989-01-05,279.429993,281.51001,279.429993,280.01001,280.01001,174040000,0.002075715
1989-01-06,280.01001,282.059998,280.01001,280.670013,280.670013,161330000,0.002357069
1989-01-09,280.670013,281.890015,280.320007,280.980011,280.980011,163180000,0.001104493
1989-01-10,280.980011,281.579987,279.440002,280.380005,280.380005,140420000,-0.002135405
1989-01-11,280.380005,282.01001,280.209991,282.01001,282.01001,148950000,0.005813556
1989-01-12,282.01001,284.630005,282.01001,283.170013,283.170013,183000000,0.00411334
1989-01-13,283.170013,284.119995,282.709991,283.869995,283.869995,132320000,0.00247195
1989-01-16,283.869995,284.880005,283.630005,284.140015,284.140015,117380000,0.00095121
1989-01-17,284.140015,284.140015,283.059998,283.549988,283.549988,143930000,-0.002076536
1989-01-18,283.549988,286.869995,282.649994,286.529999,286.529999,187450000,0.01050965
1989-01-19,286.529999,287.899994,286.140015,286.910004,286.910004,192030000,0.001326231
1989-01-20,286.899994,287.040009,285.75,286.630005,286.630005,166120000,-0.000975912
1989-01-23,287.850006,287.980011,284.5,284.5,284.5,141640000,-0.0074312
1989-01-24,284.5,288.48999,284.5,288.48999,288.48999,189620000,0.014024569
1989-01-25,288.48999,289.149994,287.970001,289.140015,289.140015,183610000,0.002253198
1989-01-26,289.140015,292.619995,288.130005,291.690002,291.690002,212250000,0.008819212
1989-01-27,291.690002,296.079987,291.690002,293.820007,293.820007,254870000,0.00730229
1989-01-30,293.820007,295.130005,293.540009,294.98999,294.98999,167830000,0.003981972
1989-01-31,294.98999,297.51001,293.570007,297.470001,297.470001,194050000,0.008407102
1989-02-01,297.470001,298.329987,296.220001,297.089996,297.089996,215640000,-0.001277457
1989-02-02,297.089996,297.920013,295.809998,296.839996,296.839996,183430000,-0.000841496
1989-02-03,296.839996,297.660004,296.149994,296.970001,296.970001,172980000,0.000437963
1989-02-06,296.970001,296.98999,294.959991,296.040009,296.040009,150980000,-0.003131603
1989-02-07,296.040009,300.339996,295.779999,299.630005,299.630005,217260000,0.012126726
1989-02-08,299.619995,300.570007,298.410004,298.649994,298.649994,189420000,-0.003270737
1989-02-09,298.649994,298.790009,295.160004,296.059998,296.059998,224220000,-0.008672346
1989-02-10,296.059998,296.059998,291.959991,292.019989,292.019989,173560000,-0.013645913
1989-02-13,292.019989,293.070007,290.880005,292.540009,292.540009,143520000,0.001780769
1989-02-14,292.540009,294.369995,291.410004,291.809998,291.809998,150610000,-0.002495423
1989-02-15,291.809998,294.420013,291.48999,294.23999,294.23999,154220000,0.008327309
1989-02-16,294.23999,295.149994,294.220001,294.809998,294.809998,177450000,0.001937221
1989-02-17,294.809998,297.119995,294.690002,296.76001,296.76001,159520000,0.00661447
1989-02-21,296.76001,297.040009,295.160004,295.980011,295.980011,141950000,-0.002628383
1989-02-22,295.980011,295.980011,290.76001,290.910004,290.910004,163140000,-0.017129559
1989-02-23,290.910004,292.049988,289.829987,292.049988,292.049988,150370000,0.003918683
1989-02-24,292.049988,292.049988,287.130005,287.130005,287.130005,160680000,-0.016846373
1989-02-27,287.130005,288.119995,286.26001,287.820007,287.820007,139900000,0.0024031
1989-02-28,287.820007,289.420013,287.630005,288.859985,288.859985,147430000,0.003613293
1989-03-01,288.859985,290.279999,286.459991,287.109985,287.109985,177210000,-0.006058298
1989-03-02,287.109985,290.320007,287.109985,289.950012,289.950012,161980000,0.009891774
1989-03-03,289.940002,291.179993,289.440002,291.179993,291.179993,151790000,0.004242045
1989-03-06,291.200012,294.809998,291.179993,294.809998,294.809998,168880000,0.012466533
1989-03-07,294.809998,295.160004,293.5,293.869995,293.869995,172500000,-0.003188504
1989-03-08,293.869995,295.619995,293.51001,294.079987,294.079987,167620000,0.000714574
1989-03-09,294.079987,294.690002,293.850006,293.929993,293.929993,143160000,-0.000510045
1989-03-10,293.929993,293.929993,291.600006,292.880005,292.880005,146830000,-0.003572238
1989-03-13,292.880005,296.179993,292.880005,295.320007,295.320007,140460000,0.008331064
1989-03-14,295.320007,296.290009,294.630005,295.140015,295.140015,139970000,-0.000609481
1989-03-15,295.140015,296.779999,295.140015,296.670013,296.670013,167070000,0.005183973
1989-03-16,296.670013,299.98999,296.660004,299.440002,299.440002,196040000,0.009336936
1989-03-17,299.440002,299.440002,291.079987,292.690002,292.690002,242900000,-0.022542078
1989-03-20,292.690002,292.690002,288.559998,289.920013,289.920013,151260000,-0.0094639
1989-03-21,289.920013,292.380005,289.920013,291.329987,291.329987,142010000,0.004863321
1989-03-22,291.329987,291.459991,289.899994,290.48999,290.48999,146570000,-0.002883318
1989-03-23,290.48999,291.51001,288.559998,288.980011,288.980011,153750000,-0.005198041
1989-03-27,288.980011,290.570007,288.070007,290.570007,290.570007,112960000,0.005502097
1989-03-28,290.570007,292.320007,290.570007,291.589996,291.589996,146420000,0.003510304
1989-03-29,291.589996,292.75,291.420013,292.350006,292.350006,144240000,0.002606434
1989-03-30,292.350006,293.799988,291.5,292.519989,292.519989,159950000,0.000581437
1989-03-31,292.519989,294.959991,292.519989,294.869995,294.869995,170960000,0.00803366
1989-04-03,294.869995,297.040009,294.619995,296.390015,296.390015,164660000,0.005154882
1989-04-04,296.399994,296.399994,294.720001,295.309998,295.309998,160680000,-0.003643905
1989-04-05,295.309998,296.429993,295.279999,296.23999,296.23999,165880000,0.003149206
1989-04-06,296.220001,296.23999,294.519989,295.290009,295.290009,146530000,-0.003206795
1989-04-07,295.290009,297.619995,294.350006,297.160004,297.160004,156950000,0.006332741
1989-04-10,297.160004,297.940002,296.850006,297.109985,297.109985,123990000,-0.000168323
1989-04-11,297.109985,298.869995,297.109985,298.48999,298.48999,146830000,0.004644761
1989-04-12,298.48999,299.809998,298.48999,298.98999,298.98999,165200000,0.001675098
1989-04-13,298.98999,299,296.269989,296.399994,296.399994,141590000,-0.008662484
1989-04-14,296.399994,301.380005,296.399994,301.359985,301.359985,169780000,0.016734113
1989-04-17,301.359985,302.01001,300.709991,301.720001,301.720001,128540000,0.001194638
1989-04-18,301.720001,306.25,301.720001,306.019989,306.019989,208650000,0.014251584
1989-04-19,306.019989,307.679993,305.359985,307.149994,307.149994,191510000,0.003692586
1989-04-20,307.149994,307.959991,304.529999,306.190002,306.190002,175970000,-0.003125483
1989-04-21,306.190002,309.609985,306.190002,309.609985,309.609985,187310000,0.01116948
1989-04-24,309.609985,309.609985,307.829987,308.690002,308.690002,142100000,-0.002971425
1989-04-25,308.690002,309.649994,306.73999,306.75,306.75,165430000,-0.006284629
1989-04-26,306.779999,307.299988,306.070007,306.929993,306.929993,146090000,0.000586774
1989-04-27,306.929993,310.450012,306.929993,309.579987,309.579987,191170000,0.008633871
1989-04-28,309.579987,309.649994,308.480011,309.640015,309.640015,158390000,0.000193901
1989-05-01,309.640015,309.640015,307.399994,309.119995,309.119995,138050000,-0.001679434
1989-05-02,309.130005,310.450012,308.119995,308.119995,308.119995,172560000,-0.00323499
1989-05-03,308.119995,308.519989,307.109985,308.160004,308.160004,171690000,0.000129849
1989-05-04,308.160004,308.399994,307.320007,307.769989,307.769989,153130000,-0.001265625
1989-05-05,307.769989,310.690002,306.980011,307.609985,307.609985,180810000,-0.000519882
1989-05-08,307.609985,307.609985,304.73999,306,306,135130000,-0.005233852
1989-05-09,306,306.98999,304.059998,305.190002,305.190002,150090000,-0.002647052
1989-05-10,305.190002,306.25,304.850006,305.799988,305.799988,146000000,0.001998709
1989-05-11,305.799988,307.339996,305.799988,306.950012,306.950012,151620000,0.003760706
1989-05-12,306.950012,313.839996,306.950012,313.839996,313.839996,221490000,0.0224466
1989-05-15,313.839996,316.160004,313.839996,316.160004,316.160004,179350000,0.007392327
1989-05-16,316.160004,316.160004,314.98999,315.279999,315.279999,173100000,-0.002783417
1989-05-17,315.279999,317.940002,315.109985,317.480011,317.480011,191210000,0.006977962
1989-05-18,317.480011,318.519989,316.540009,317.970001,317.970001,177480000,0.001543373
1989-05-19,317.970001,321.380005,317.970001,321.23999,321.23999,242410000,0.010283954
1989-05-22,321.23999,323.059998,320.450012,321.980011,321.980011,185010000,0.002303639
1989-05-23,321.980011,321.980011,318.200012,318.320007,318.320007,187690000,-0.011367178
1989-05-24,318.320007,319.140015,317.579987,319.140015,319.140015,178600000,0.002576049
1989-05-25,319.140015,319.600006,318.420013,319.170013,319.170013,154470000,9.39964E-05
1989-05-26,319.170013,321.589996,319.140015,321.589996,321.589996,143120000,0.007582113
1989-05-30,321.589996,322.529999,317.829987,319.049988,319.049988,151780000,-0.007898281
1989-05-31,319.049988,321.299988,318.679993,320.519989,320.519989,162530000,0.004607432
1989-06-01,320.51001,322.570007,320.01001,321.970001,321.970001,223160000,0.004523936
1989-06-02,321.970001,325.630005,321.970001,325.519989,325.519989,229140000,0.011025835
1989-06-05,325.519989,325.929993,322.019989,322.029999,322.029999,163420000,-0.010721277
1989-06-06,322.029999,324.480011,321.269989,324.23999,324.23999,187570000,0.006862687
1989-06-07,324.23999,327.390015,324.23999,326.950012,326.950012,213710000,0.008358075
1989-06-08,326.950012,327.369995,325.920013,326.75,326.75,212310000,-0.000611751
1989-06-09,326.75,327.320007,325.160004,326.690002,326.690002,173240000,-0.000183621
1989-06-12,326.690002,326.690002,323.730011,326.23999,326.23999,151460000,-0.001377489
1989-06-13,326.23999,326.23999,322.959991,323.910004,323.910004,164870000,-0.007141939
1989-06-14,323.910004,324.890015,322.799988,323.829987,323.829987,170540000,-0.000247035
1989-06-15,323.829987,323.829987,319.209991,320.079987,320.079987,179480000,-0.011580151
1989-06-16,319.959991,321.359985,318.690002,321.350006,321.350006,244510000,0.003967818
1989-06-19,321.350006,321.890015,320.399994,321.890015,321.890015,130720000,0.001680439
1989-06-20,321.890015,322.779999,321.029999,321.25,321.25,167650000,-0.001988303
1989-06-21,321.25,321.869995,319.25,320.480011,320.480011,168830000,-0.002396853
1989-06-22,320.480011,322.339996,320.200012,322.320007,322.320007,176510000,0.005741375
1989-06-23,322.320007,328,322.320007,328,328,198720000,0.017622217
1989-06-26,328,328.149994,326.309998,326.600006,326.600006,143600000,-0.004268274
1989-06-27,326.600006,329.190002,326.589996,328.440002,328.440002,171090000,0.00563379
1989-06-28,328.440002,328.440002,324.299988,325.809998,325.809998,158470000,-0.008007563
1989-06-29,325.809998,325.809998,319.540009,319.679993,319.679993,167100000,-0.018814662
1989-06-30,319.670013,319.970001,314.380005,317.980011,317.980011,170490000,-0.005317762
1989-07-03,317.980011,319.269989,317.269989,319.230011,319.230011,68870000,0.003931065
1989-07-05,319.230011,321.220001,317.26001,320.640015,320.640015,127710000,0.00441689
1989-07-06,320.640015,321.549988,320.450012,321.549988,321.549988,140450000,0.00283799
1989-07-07,321.549988,325.869995,321.079987,324.910004,324.910004,166430000,0.010449436
1989-07-10,324.929993,327.070007,324.910004,327.070007,327.070007,131870000,0.006648004
1989-07-11,327.070007,330.420013,327.070007,328.779999,328.779999,171590000,0.005228214
1989-07-12,328.779999,330.390015,327.920013,329.809998,329.809998,160550000,0.003132791
1989-07-13,329.809998,330.369995,329.079987,329.950012,329.950012,153820000,0.000424529
1989-07-14,329.959991,331.890015,327.130005,331.839996,331.839996,183480000,0.005728092
1989-07-17,331.779999,333.019989,331.019989,332.440002,332.440002,131960000,0.001808118
1989-07-18,332.420013,332.440002,330.75,331.350006,331.350006,152350000,-0.003278775
1989-07-19,331.369995,335.730011,331.350006,335.730011,335.730011,215740000,0.013218666
1989-07-20,335.73999,337.399994,333.220001,333.51001,333.51001,204590000,-0.006612459
1989-07-21,333.5,335.910004,332.459991,335.899994,335.899994,174880000,0.007166154
1989-07-24,335.899994,335.899994,333.440002,333.670013,333.670013,136260000,-0.006638824
1989-07-25,333.670013,336.290009,332.600006,333.880005,333.880005,179270000,0.00062934
1989-07-26,333.880005,338.049988,333.190002,338.049988,338.049988,188270000,0.012489466
1989-07-27,338.049988,342,338.049988,341.98999,341.98999,213680000,0.011655087
1989-07-28,341.940002,342.959991,341.299988,342.149994,342.149994,180610000,0.000467862
1989-07-31,342.130005,346.079987,342.019989,346.079987,346.079987,166650000,0.01148617
1989-08-01,346.079987,347.98999,342.929993,343.75,343.75,225280000,-0.00673251
1989-08-02,343.75,344.339996,342.470001,344.339996,344.339996,181760000,0.001716352
1989-08-03,344.339996,345.220001,343.809998,344.73999,344.73999,168690000,0.001161625
1989-08-04,344.73999,345.420013,342.600006,343.920013,343.920013,169750000,-0.002378538
1989-08-07,343.920013,349.420013,343.910004,349.410004,349.410004,197580000,0.015962988
1989-08-08,349.410004,349.839996,348.279999,349.350006,349.350006,200340000,-0.000171712
1989-08-09,349.299988,351,346.859985,346.940002,346.940002,209900000,-0.006898537
1989-08-10,346.940002,349.779999,345.309998,348.25,348.25,198660000,0.003775863
1989-08-11,348.279999,351.179993,344.01001,344.73999,344.73999,197550000,-0.010078995
1989-08-14,344.709991,345.440002,341.959991,343.059998,343.059998,142010000,-0.004873215
1989-08-15,343.059998,345.029999,343.049988,344.709991,344.709991,148770000,0.004809634
1989-08-16,344.709991,346.369995,344.709991,345.660004,345.660004,150060000,0.002755978
1989-08-17,345.660004,346.390015,342.970001,344.450012,344.450012,157560000,-0.003500526
1989-08-18,344.450012,346.029999,343.890015,346.029999,346.029999,145810000,0.004586985
1989-08-21,346.029999,346.25,340.549988,340.670013,340.670013,136800000,-0.015489946
1989-08-22,340.670013,341.25,339,341.190002,341.190002,141930000,0.001526372
1989-08-23,341.190002,344.799988,341.190002,344.700012,344.700012,159640000,0.010287552
1989-08-24,344.700012,351.519989,344.700012,351.519989,351.519989,225520000,0.019785253
1989-08-25,351.519989,352.730011,350.089996,350.519989,350.519989,165930000,-0.002844788
1989-08-28,350.519989,352.089996,349.079987,352.089996,352.089996,131180000,0.00447908
1989-08-29,352.089996,352.119995,348.859985,349.839996,349.839996,175210000,-0.006390412
1989-08-30,349.839996,352.269989,348.660004,350.649994,350.649994,174350000,0.002315338
1989-08-31,350.649994,351.450012,350.209991,351.450012,351.450012,144820000,0.002281529
1989-09-01,351.450012,353.899994,350.880005,353.730011,353.730011,133300000,0.006487406
1989-09-05,353.730011,354.130005,351.820007,352.559998,352.559998,145180000,-0.003307644
1989-09-06,352.559998,352.559998,347.980011,349.23999,349.23999,161800000,-0.00941686
1989-09-07,349.23999,350.309998,348.149994,348.350006,348.350006,160160000,-0.002548345
1989-09-08,348.350006,349.179993,345.73999,348.76001,348.76001,154090000,0.001176989
1989-09-11,348.76001,348.76001,345.910004,347.660004,347.660004,126020000,-0.003154049
1989-09-12,347.660004,349.459991,347.5,348.700012,348.700012,142140000,0.002991451
1989-09-13,348.700012,350.100006,345.459991,345.459991,345.459991,175330000,-0.009291715
1989-09-14,345.459991,345.609985,342.549988,343.160004,343.160004,149250000,-0.006657752
1989-09-15,343.160004,345.059998,341.369995,345.059998,345.059998,234860000,0.005536758
1989-09-18,345.059998,346.839996,344.600006,346.730011,346.730011,136940000,0.004839776
1989-09-19,346.730011,348.170013,346.440002,346.549988,346.549988,141610000,-0.000519202
1989-09-20,346.549988,347.269989,346.179993,346.470001,346.470001,136640000,-0.000230809
1989-09-21,346.470001,348.459991,344.959991,345.700012,345.700012,146930000,-0.002222383
1989-09-22,345.700012,347.570007,345.690002,347.049988,347.049988,133350000,0.00390505
1989-09-25,347.049988,347.049988,343.700012,344.230011,344.230011,121130000,-0.008125564
1989-09-26,344.230011,347.019989,344.130005,344.329987,344.329987,158350000,0.000290434
1989-09-27,344.329987,345.470001,342.850006,345.100006,345.100006,158400000,0.002236282
1989-09-28,345.100006,348.609985,345.100006,348.600006,348.600006,164240000,0.010141988
1989-09-29,348.600006,350.309998,348.119995,349.149994,349.149994,155300000,0.001577705
1989-10-02,349.149994,350.98999,348.350006,350.869995,350.869995,127410000,0.004926252
1989-10-03,350.869995,354.730011,350.850006,354.709991,354.709991,182550000,0.010944213
1989-10-04,354.709991,357.48999,354.709991,356.940002,356.940002,194590000,0.006286857
1989-10-05,356.940002,357.630005,356.279999,356.970001,356.970001,177890000,8.40449E-05
1989-10-06,356.970001,359.049988,356.970001,358.779999,358.779999,172520000,0.005070448
1989-10-09,358.76001,359.859985,358.059998,359.799988,359.799988,86810000,0.002842937
1989-10-10,359.799988,360.440002,358.109985,359.130005,359.130005,147560000,-0.001862098
1989-10-11,359.130005,359.130005,356.079987,356.98999,356.98999,164070000,-0.005958887
